"","who_retweet","who_post"
"2236","jamesdalton1980","guardian"
"2237","psycholinka","guardian"
"2238","RupertTheswarm","guardian"
"2239","llanelli_riots","guardian"
"2240","redlotus2","guardian"
"2241","AdamUKIP","guardian"
"2242","LordJPrescott","guardian"
"2243","MaxSteyger","guardian"
"2244","diamondstylus","guardian"
"2245","immsollawyers","guardian"
"2246","psmith","guardian"
"2247","DearsonWinyard","guardian"
"2248","2tweetaboutit","guardian"
"2249","adampipe","guardian"
"2250","LRMNetwork","guardian"
"2251","cassiopeia1712","guardian"
"2252","Brackens1","guardian"
"2253","The_UK_Migrant","guardian"
"2254","Rayfuz","guardian"
"2255","mariuskwint","guardian"
"2256","TurnbullRuther","guardian"
"2257","quincycloet","guardian"
"2258","KAcanalTIMES","guardian"
"2259","howells111","guardian"
"2260","diassolicitors","guardian"
"2261","salutethepeople","guardian"
"2262","citygirlabroad","guardian"
"2263","ggbenedetto","guardian"
"2264","viola29","guardian"
"2265","emilianmilanov","guardian"
"2266","sashasimic","guardian"
"2267","emilianmilanov","guardian"
"2268","LukaBiernacki","guardian"
"2269","labour52rose","guardian"
"2270","Bordercrim","guardian"
"2271","Linda_Ahall","guardian"
"2272","EGPWallace","guardian"
"2273","uk_immigration","guardian"
"2274","UKVisaSolicitor","guardian"
"2275","GenericAvatar","guardian"
"2276","mmaher70","guardian"
"2277","shoe_girl09","guardian"
"2278","mosabbir","guardian"
"2279","LMenin","guardian"
"2280","poetryghost","guardian"
"2281","benarty","guardian"
"2282","HoeilaartHoopoe","guardian"
"2283","LSEEurocrisis","guardian"
"2284","LSEEurocrisis","guardian"
"2285","Jim_Watford","guardian"
"2286","gregoceallaigh","guardian"
"2287","wolfyest","guardian"
"2288","scot_public_law","guardian"
"2289","ShaKRobertson","guardian"
"2290","pwrac","guardian"
"2291","arunbudhathoki","guardian"
"2292","sashasimic","guardian"
"2293","helvetius66","guardian"
"2294","eurotales","guardian"
"2295","nahummer","guardian"
"2296","NigelAlanSmall","guardian"
"2297","diassolicitors","guardian"
"2298","drhmwilliams","guardian"
"2299","sonjano","guardian"
"2300","eazyellis","guardian"
"2301","TurnbullRuther","guardian"
"2302","UkImmigMagazine","guardian"
"2303","IdealCynic","guardian"
"2304","Rayfuz","guardian"
"2305","GoodallGiles","guardian"
"2306","NiccoloMilanese","guardian"
"2307","mobilitymuse","guardian"
"2308","BernardPanes","guardian"
"2309","Wonkypolicywonk","guardian"
"2310","LeenBoer","guardian"
"2311","RachelKLegal","guardian"
"2312","The_UK_Migrant","guardian"
"2313","uk_immigration","guardian"
"2314","APPGMigration","guardian"
"2315","petrovdempski","guardian"
"2316","njevans87","guardian"
"2317","Westengland","guardian"
"2318","Will_Thomas8","guardian"
"2319","ideas4thefuture","guardian"
"2320","ciaraleeming","guardian"
"2321","thecitylitcafe","guardian"
"2322","Citypickcafe","guardian"
"2323","RLMCriminology","guardian"
"2324","Hozwoldian","guardian"
"2325","Sherlika","guardian"
"2326","NGWRed","guardian"
"2327","DebsF319","guardian"
"2328","Mole_Michael","guardian"
"2329","Andy912f","guardian"
"2330","Backbencher","guardian"
"2331","jgunson1989","guardian"
"2332","SDVisitors","guardian"
"2333","annettestr","guardian"
"2334","Immigration_In","guardian"
"2335","ciprianomario","guardian"
"2336","gisandtech","guardian"
"2337","charleshebbert","guardian"
"2338","charleshebbert","guardian"
"2339","the_mcquade","guardian"
"2340","tundra_v","guardian"
"2341","Mardishongrois","guardian"
"2342","tomhbatty","guardian"
"2343","olgan53","guardian"
"2344","tundra_v","guardian"
"2345","UKVisaSolicitor","guardian"
"2346","Morgan_Finnsio","guardian"
"2347","ostercywriter","guardian"
"2348","steand","guardian"
"2349","andyt267","guardian"
"2350","NeilMcGarvey","guardian"
"2351","Bordercrim","guardian"
"2352","Muirneag10","guardian"
"2353","tomtomtalks1","guardian"
"2354","technoshaman","guardian"
"2355","ic99","guardian"
"2356","Bordercrim","guardian"
"2357","philbutrin","guardian"
"2358","msHamadani","guardian"
"2359","mamapanda58","guardian"
"2360","Union_Jock","guardian"
"2361","globalQZ","guardian"
"2362","obelloz","guardian"
"2363","Bordercrim","guardian"
"2364","copperbird","guardian"
"2365","Paul_Haydon","guardian"
"2366","ShoothillLtd","guardian"
"2367","Usherwood","guardian"
"2368","diassolicitors","guardian"
"2369","MSMUK","guardian"
"2370","psalotti","guardian"
"2371","tracy__e","guardian"
"2372","Vsoldani","guardian"
"2373","otrevlanauh","guardian"
"2374","janet_ewan","guardian"
"2375","TSethiP","guardian"
"2376","UKRENtweets","guardian"
"2377","RupertTheswarm","guardian"
"2378","Blogger_Lestat","guardian"
"2379","emilianmilanov","guardian"
"2380","iamAliyyah","guardian"
"2381","Myles_Gould_UoL","guardian"
"2382","LGM1959","guardian"
"2383","DebraYankUK","guardian"
"2384","e_atti","guardian"
"2385","wojdynski","guardian"
"2386","avrenim50","guardian"
"2387","Orgetorix","guardian"
"2388","irinaursu","guardian"
"2389","Bordercrim","guardian"
"2390","mosabbir","guardian"
"2391","eileenent","guardian"
"2392","josh_heath89","guardian"
"2393","liquidross777","guardian"
"2394","Zimden","guardian"
"2395","Zimden","guardian"
"2396","contracttax","guardian"
"2397","wwdanmm","guardian"
"2398","itsmotherswork","guardian"
"2399","RamseAli","guardian"
"2400","DearsonWinyard","guardian"
"2401","ThermalBirding","guardian"
"2402","DenitsaD","guardian"
"2403","ipasho","guardianVile"
"2404","Duarte_RV","guardiandata"
"2405","FionaMUnderwood","guardianeco"
"2406","b7gfr8n","guardiannews"
"2407","NottsPolitics","guardiannews"
"2408","LucyBaileyUK","guardiannews"
"2409","DaveMedlo","guardiannews"
"2410","jawwaad94","guardiannews"
"2411","lahnabee","guardianworld"
"2412","Hatfulofhistory","hatfulofhistory"
"2413","Hatfulofhistory","hatfulofhistory"
"2414","Hatfulofhistory","hatfulofhistory"
"2415","NaijaHistory","heraldscotland"
"2416","bigaggiemac","hopbin"
"2417","adriantoca","hopbin"
"2418","AiraHates","hopia_buko"
"2419","MPeale","hotairblog"
"2420","syneidesys","hsnewsbreak"
"2421","gerrymooney60","hsnewsbreak"
"2422","lordofthemoon","hsnewsbreak"
"2423","DearsonWinyard","hsnewsbreak"
"2424","taxghirl","hsnewsbreak"
"2425","DrMawjee","huffpostUK"
"2426","DrMawjee","huffpostUK"
"2427","DrMawjee","huffpostUK"
"2428","DrMawjee","huffpostUK"
"2429","AlexCartwrightO","iammissmary"
"2430","OrfordFishermen","ian_beckett"
"2431","NicTrades","ibexsalad"
"2432","ricardonotes","ilwcom"
"2433","vdimchev","imgur"
"2434","rodneyedwards","impartialrep"
"2435","HLEThinkTank","independent"
"2436","JustInOttawa","ineedvisa"
"2437","JustInOttawa","ineedvisa"
"2438","NickyPatterson","instapaper"
"2439","JaneedM","itn"
"2440","semprecontro","itsmenanice"
"2441","sam4wong","itvnews"
"2442","KRTpro_News","itvnews"
"2443","SMFRecords","jackseale"
"2444","the_JHF","jamaicastar"
"2445","2tweetaboutit","jamesoxby"
"2446","alexcobham","jdportes"
"2447","globalnation","jedibunny"
"2448","JulianPetley","jimwaterson"
"2449","MigrantWorker1","jimwaterson"
"2450","JaneSpeakman1","jimwaterson"
"2451","tomdotcom1","jimwaterson"
"2452","Smythlanguage","jimwaterson"
"2453","DanielRidsdale","jimwaterson"
"2454","ok_anne","jimwaterson"
"2455","Meaks","jimwaterson"
"2456","nicksiobhan","jimwaterson"
"2457","almondmik","jimwaterson"
"2458","SueLukes","jimwaterson"
"2459","TonyHTonyH","johnjackson5"
"2460","johnjackson5","johnjackson5"
"2461","BusinessZone","jonathanlea"
"2462","NYSNewAmericans","jorgeimontalvo"
"2463","LanaGrunfeld","josephjett"
"2464","aandreavitch","josephjett"
"2465","LanaGrunfeld","josephjett"
"2466","AIForums","jspady"
"2467","Juanjulio26","juanjulio26"
"2468","Juanjulio26","juanjulio26"
"2469","leora1987","julie4nw"
"2470","FuzzCookies","justitia_s"
"2471","tabithajessie","karellind"
"2472","Staircase2","kategilson"
"2473","anjamd","kausmickey"
"2474","GarethBebb","kenanmalik"
"2475","mrianleslie","kenanmalik"
"2476","Yyadiloh","kenanmalik"
"2477","pperrin","kingkeyworth"
"2478","stefancrisan","kolekili"
"2479","fahrihs","komalalsr"
"2480","komalalsr","komalalsr"
"2481","Ali_Star","kortebortor"
"2482","cristinabacalso","kotarski"
"2483","mikelecouteur","l_stone"
"2484","NoSheds","labourlewis"
"2485","Erdalle","lalibrebe"
"2486","LLERO_ONLINE","latinovoices"
"2487","alni92","lemondefr"
"2488","fonseca_pinto","lemondefr"
"2489","BudGardenCentre","levenshulmeUK"
"2490","spottymcgoo","libcomorg"
"2491","spottymcgoo","libcomorg"
"2492","GoodallGiles","libdemvoice"
"2493","lakematt","libdemvoice"
"2494","MsElleSandberg","libdemvoice"
"2495","TimLeary75","libdemvoice"
"2496","ItsMe_JADEY","lightninartist"
"2497","Dagvokat","lindayueh"
"2498","BarrettandWelsh","littleark"
"2499","TeresasMisc","llanelli_riots"
"2500","karldjohn","lse_co_uk"
"2501","SocioSolidarity","m_clem"
"2502","Siviwe_Minyi","mailandguardian"
"2503","worlie26","maildotcom"
"2504","nenadzanko","maildotcom"
"2505","MrHadenGeo","malikasteed"
"2506","midpannonian","manseydoll"
"2507","drhmwilliams","mediafed"
"2508","cutchswife","mediafed"
"2509","drhmwilliams","mediafed"
"2510","mediaukprint","mediaguardian"
"2511","weaselspenguins","mediauk"
"2512","hispanicfacts","mhugolopez@PewHispanic"
"2513","RichardProffitt","migrants_rights"
"2514","elizagalos","migrants_rights"
"2515","Wonkypolicywonk","mobilitymuse"
"2516","moldovaorg","moldovaorg"
"2517","Samfr","mrianleslie"
"2518","Sensationalistz","mseuca"
"2519","SallyM808","msnbc"
"2520","ImmigrationDR","msnbc"
"2521","sam4wong","msnuknews"
"2522","TAYTAYY_514","mtlgazette"
"2523","lillianxu","mtlgazette"
"2524","SALSIKandar","mughalbha"
"2525","me_l","muzafferkutlay"
"2526","anjamd","nationaljournal"
"2527","KramerLawFirm","natlawreview"
"2528","H2OPOLOfam","ndlon"
"2529","architaur","ndtv"
"2530","cliniclegal","neappleseed"
"2531","sam4wong","neroli_yas"
"2532","Deist_Solution","news360"
"2533","KingandWilson","newscomauHQ"
"2534","RoyBtz","newser"
"2535","newzjunkyuk","newzjunkyuk"
"2536","tinucherian","nextbigwhat"
"2537","BuchStan","nextgov"
"2538","PierreJParent","nieuws_lezer"
"2539","rizkahadelina","niputukatarina"
"2540","kickinghorse892","nprnews"
"2541","ShodanAlexM","nwbrux"
"2542","TheTripologist","nwmypassport"
"2543","eric_ulrich","nytimes"
"2544","historianspeaks","nytimes"
"2545","roos_annamarie","nytimes"
"2546","NicolaPhillips4","nytimes"
"2547","bwingfield","nytimes"
"2548","sparrowdoc","nytimes"
"2549","ahil23","nytimes"
"2550","PranabMukherje","nytimes"
"2551","alexandrawrote","nytimes"
"2552","Glorystar7777","nytimes"
"2553","SFdirewolf","nytimes"
"2554","tidbitsonthego","nytimesworld"
"2555","dpalabraz","ocweekly"
"2556","NoelBussey","olivia_solon"
"2557","MigrantVoiceUK","openDemocracy"
"2558","chennanandhu","opulentuz"
"2559","AnitaAnneAsra","opulentuz"
"2560","eurorights","outlawnews"
"2561","R_A_Edwards","outlawnews"
"2562","jphdedieu","pabarcar"
"2563","Wonkypolicywonk","patmcfaddenmp"
"2564","TheMediaTweets","paulbradshaw"
"2565","dumbpea","paulbradshaw"
"2566","NinaMariaPotts","paulwaugh"
"2567","BCGospeller4","paulywido"
"2568","Richard_Tromans","pc_connor"
"2569","MissNikkiAnn","pearltrees"
"2570","MissNikkiAnn","pearltrees"
"2571","shankargallery","pearltrees"
"2572","LawJusticeSoc","pefmoxford"
"2573","KenexaEMEA","personneltoday"
"2574","SwetangJoshi","personneltoday"
"2575","Richard_Tromans","pewresearch"
"2576","ukrainianwife","phillydotcom"
"2577","abby_tude","phillydotcom"
"2578","Across113thSt","phillydotcom"
"2579","philabooks","phillydotcom"
"2580","PaulSeligNature","physorg_com"
"2581","Morven_Shearer","picardon"
"2582","Kylens","pinknews"
"2583","Gay_News_Now","pinknews"
"2584","newguys2","pinknews"
"2585","nextwavefutures","plegrain"
"2586","luvmyfurrykids","po_st"
"2587","bigguywj","po_st"
"2588","obamanonsense","po_st"
"2589","prospectia","po_st"
"2590","zetapiecharlie","policemag"
"2591","ricardonotes","policymic"
"2592","PaulAppleyard","polish_linguist"
"2593","Ziya_Meral","politics_co_uk"
"2594","Karen_Broady","politics_co_uk"
"2595","oohincensed","politics_co_uk"
"2596","ligomersall","politics_co_uk"
"2597","slasha666","politics_co_uk"
"2598","Duckers88","politics_co_uk"
"2599","CarbonisedPleb","politics_co_uk"
"2600","oohincensed","politics_co_uk"
"2601","karldjohn","politics_co_uk"
"2602","karldjohn","politics_co_uk"
"2603","gplondon","politics_co_uk"
"2604","LouMcCudden","politics_co_uk"
"2605","deaepactivist","politics_co_uk"
"2606","jane_fieldsend","politics_co_uk"
"2607","ilebuda","politics_co_uk"
"2608","MercuryLiberty","politics_co_uk"
"2609","CarbonisedPleb","politics_co_uk"
"2610","deaepactivist","politics_co_uk"
"2611","ImmgtnAdviceSvc","politics_co_uk"
"2612","CarbonisedPleb","politics_co_uk"
"2613","shaneheneghan","politics_co_uk"
"2614","ligomersall","politics_co_uk"
"2615","DearsonWinyard","politics_co_uk"
"2616","grahphil","politics_co_uk"
"2617","AliceTidey","politics_co_uk"
"2618","rjones745","politics_co_uk"
"2619","DearsonWinyard","politics_co_uk"
"2620","ImBenSellers","politics_co_uk"
"2621","dmpinder","politics_co_uk"
"2622","CarbonisedPleb","politics_co_uk"
"2623","JayneLinney","politics_co_uk"
"2624","Imm_FaegreBD","politics_co_uk"
"2625","BradDodd","politics_co_uk"
"2626","jane_fieldsend","politics_co_uk"
"2627","Wales_Politics","politics_co_uk"
"2628","DuncanStott","politics_co_uk"
"2629","LouMcCudden","politics_co_uk"
"2630","catethetwaate","politics_co_uk"
"2631","CarbonisedPleb","politics_co_uk"
"2632","joolsrivkabrown","politics_co_uk"
"2633","BradDodd","politics_co_uk"
"2634","MikeShone2","politics_co_uk"
"2635","ReneKinzett","politics_co_uk"
"2636","SDVisitors","politics_co_uk"
"2637","oohincensed","politics_co_uk"
"2638","Heather_Jones5","politics_co_uk"
"2639","InnaMood","politics_co_uk"
"2640","billmac65","politics_co_uk"
"2641","TurnbullRuther","politics_co_uk"
"2642","SharpCharlene","politics_co_uk"
"2643","Cochis3","politics_co_uk"
"2644","arbitraryNumber","politics_co_uk"
"2645","BradDodd","politics_co_uk"
"2646","giselle97","politics_co_uk"
"2647","Bordercrim","politics_co_uk"
"2648","sjplep","politics_co_uk"
"2649","KashAhmed77","politics_co_uk"
"2650","Wirralpix","politics_co_uk"
"2651","NORBET","politics_co_uk"
"2652","mamapanda58","politics_co_uk"
"2653","spsot","politics_co_uk"
"2654","BendyGirl","politics_co_uk"
"2655","MargoJMilne","politics_co_uk"
"2656","spike_humphrey","politics_co_uk"
"2657","xugla","politics_co_uk"
"2658","dishgirl4","politics_co_uk"
"2659","Lance63","politics_co_uk"
"2660","mariuskwint","politics_co_uk"
"2661","labour52rose","politics_co_uk"
"2662","CarbonisedPleb","politics_co_uk"
"2663","karldjohn","politics_co_uk"
"2664","GeorgiaHanias","politics_co_uk"
"2665","raceequality","politics_co_uk"
"2666","saramo","politics_co_uk"
"2667","mykkym1","politics_co_uk"
"2668","jimatbiggin","politics_co_uk"
"2669","BradDodd","politics_co_uk"
"2670","oohincensed","politics_co_uk"
"2671","gradie98","politicususa"
"2672","nickareay","pperrin"
"2673","luzchavezb","presenteorg"
"2674","FierceRev","presenteorg"
"2675","helmatkin","presenteorg"
"2676","3salmon","presenteorg"
"2677","Chloesvintage","presenteorg"
"2678","eastLAnancy","presenteorg"
"2679","kathiebennett","pressrtweets"
"2680","markspeaking","professor_dave"
"2681","BrigitteLOignon","prospect_uk"
"2682","Study_Group","prweb"
"2683","moorehn","publicradionerd"
"2684","jbreisblatt","pwolgin"
"2685","cartoonist","quarsan"
"2686","JEyal_RUSI","qz"
"2687","PussayMagnat","r_a_h_h"
"2688","sam4wong","raceequality"
"2689","ewaanund","radar_online"
"2690","State_Control","ragingmarkerpen"
"2691","pperrin","ranty_man"
"2692","TheDay_News","realdelia"
"2693","anthonybmasters","reason"
"2694","LibertySurfer","reason"
"2695","grievechelwa","reason"
"2696","catoletters","reason"
"2697","WilsonKM2","reason"
"2698","neiljohn81","reason"
"2699","olretiree","reason"
"2700","olretiree","reason"
"2701","ClaudioFatti","reason"
"2702","joesarling","resi_analyst"
"2703","kmxnsxn","resi_analyst"
"2704","KB1Everyday","reuters"
"2705","NickyB_london","reuters"
"2706","clrShabirPandor","reuters"
"2707","HyperObserver","reuters"
"2708","MissMigration","reuters"
"2709","GuyReuters","reuters"
"2710","BarryDalgleish","reuters"
"2711","oohincensed","reuters"
"2712","Rlbutcher81","reuters"
"2713","saserief","reuters_co_uk"
"2714","MaggiePriceless","rightwingwatch"
"2715","publicradionerd","robinlustig"
"2716","grumpiergrump","rog_ukip"
"2717","ccianet","rollcall"
"2718","AlexCartwrightO","ronkelawal"
"2719","notiven","rt_com"
"2720","notiven","rt_com"
"2721","notiven","rt_com"
"2722","notiven","rt_com"
"2723","notiven","rt_com"
"2724","notiven","rt_com"
"2725","notiven","rt_com"
"2726","notiven","rt_com"
"2727","TychosIsland","s8mb"
"2728","abishopmcgrath","scoopit"
"2729","haloefekti","scriptonite"
"2730","jphdedieu","seb_bachelet"
"2731","shardsofsilence","shardsofsilence"
"2732","dianacoada","shardsofsilence"
"2733","polish_linguist","shardsofsilence"
"2734","PaulAppleyard","shardsofsilence"
"2735","MelAnimalLover","sharethis"
"2736","jondknight","sharethis"
"2737","maynon2013","sharethis"
"2738","maynon2013","sharethis"
"2739","jondknight","sharethis"
"2740","Jim_Watford","sharethis"
"2741","syneidesys","sharethis"
"2742","jondknight","sharethis"
"2743","stop1984","sharethis"
"2744","Promote_Thanet","sharethis"
"2745","jondknight","sharethis"
"2746","jondknight","sharethis"
"2747","henrikgalvao","sharethis"
"2748","luchadora41","sharethis"
"2749","DeeC748","sharethis"
"2750","ConnsBabyDoll","sharethis"
"2751","_Chris_Moore","sharethis"
"2752","ResEuropa","sharethis"
"2753","ImmgtnAdviceSvc","sharethis"
"2754","donflynnmrn","sharethis"
"2755","reaganpal157","sharethis"
"2756","sirmbatiah","sharethis"
"2757","ISAGroupWA","sharethis"
"2758","iaem","sharethis"
"2759","jondknight","sharethis"
"2760","jondknight","sharethis"
"2761","MarkRommel","sharethis"
"2762","Kepri_Bangkit","sharethis"
"2763","RAF2attac","sharethis"
"2764","TheOtherMartha1","sharethis"
"2765","webmodi","sharethis"
"2766","Clear_Magic","sharethis"
"2767","TakeNoMoore","sharethis"
"2768","jodi_my_101","sharethis"
"2769","wufandmew","sharethis"
"2770","shortman5427","sharethis"
"2771","rkoch55","sharethis"
"2772","QuinHillyer","sharethis"
"2773","maynon2013","sharethis"
"2774","FOMEMAsdnbhd","sharethis"
"2775","Kepri_Bangkit","sharethis"
"2776","Kepri_Bangkit","sharethis"
"2777","msHamadani","sharethis"
"2778","RobertParham1","sharethis"
"2779","Kepri_Bangkit","sharethis"
"2780","DebraYankUK","sharethis"
"2781","jondknight","sharethis"
"2782","YapPYapUK","sharethis"
"2783","blkhanna33","sharethis"
"2784","JulieKenwell","sharethis"
"2785","jondknight","sharethis"
"2786","Visa_help","shiftinggrounds"
"2787","FreshStandUp","sickipedia"
"2788","FreshStandUp","sickipedia"
"2789","VisegradInsight","sikorskiradek"
"2790","mastermindxl8","sikorskiradek"
"2791","Dr_Aust_PhD","silv24"
"2792","tundetecla","slate"
"2793","Lobato8Maria","smh"
"2794","majesticskyze","socialreader"
"2795","Nele_Tabler","somlu1968"
"2796","testedbylife","spectator"
"2797","sam4wong","spectator"
"2798","sam4wong","spectator"
"2799","B_HQ","spectator_ch"
"2800","Taxpayer001","spectator_ch"
"2801","ObliviousReaper","spectator_ch"
"2802","citizenhouse","spectator_ch"
"2803","ConceptCareNews","spectator_ch"
"2804","immsollawyers","spectator_ch"
"2805","7HenriettaSt","standardnews"
"2806","mmaher70","standardnews"
"2807","WOWpetition","standardnews"
"2808","TrevorMalsbury","standardnews"
"2809","engelstad_b","stefangeens"
"2810","PlopGazette","steveclarkuk"
"2811","m4rkh","sturdyAlex"
"2812","Paddythedaddy","sturdyAlex"
"2813","DanideTorres","sundersays"
"2814","teddles2step","sunny_hundal"
"2815","StephanieCarvin","tejucole"
"2816","BetterOffOut","telegraph"
"2817","kvistgaard","tetradian"
"2818","lissygreen1","theJeremyVine"
"2819","KentuckysaChris","theage@piersmorgan"
"2820","garydunion","thecourieruk"
"2821","dreamthemovie","thedailybeast"
"2822","primadonnareed","thedailybeast"
"2823","thirdeyeweekly","thedailybeast"
"2824","NaturaLoveMuse","thedailybeast"
"2825","Arturo_Sarukhan","thehill"
"2826","reza_rahman","thelastword"
"2827","thepapergr","thepapergr"
"2828","AsRareasRubies","thisisamy_"
"2829","donflynnmrn","timeshighered"
"2830","BAAddison","timeshighered"
"2831","UKVisaSolicitor","timeshighered"
"2832","evanhamilton","timomio"
"2833","donattroppo","tlcassandra"
"2834","david_dalek","transportgovuk"
"2835","ofm63","trapit"
"2836","MsDrData","twitter"
"2837","Brightmaw","ukhomeoffice"
"2838","tdappel","usatoday"
"2839","walksfarforever","usatoday"
"2840","CAPfaith","usnews"
"2841","LouBanerjee","via@BJORavenhill"
"2842","jane_fieldsend","via@politics_co_uk"
"2843","encliquant_","voxeu"
"2844","tetradian","wadds"
"2845","kvistgaard","wadds"
"2846","LibertyLover61","warriorwoman91"
"2847","kolekili","washingtonpost"
"2848","Miketheoldgit","washingtonpost"
"2849","Miketheoldgit","washingtonpost"
"2850","sesisphiwe","washingtonpost"
"2851","shefalikulkarni","washingtonpost"
"2852","MHumbat","washingtonpost"
"2853","eyorulmazlar","washingtonpost"
"2854","risovic","washingtonpost"
"2855","sajahangir1","washingtonpost"
"2856","AdrienneKlasa","washingtonpost"
"2857","MustaqbilMedia","washingtonpost"
"2858","ADungus","washingtonpost"
"2859","RobertBledsoe76","washingtonpost"
"2860","RobinMacNab","washingtonpost"
"2861","AFRICANJ","washingtonpost"
"2862","AryanNewsNet","washingtonpost"
"2863","heliodore83","washingtonpost"
"2864","tinaleeinberlin","washingtonpost"
"2865","tidbitsonthego","washingtonpost"
"2866","KristinaDesir","washingtonpost"
"2867","Arturo_Sarukhan","washingtonpost"
"2868","jdportes","went1955"
"2869","rszbt","went1955"
"2870","kiramadeira","will_finch"
"2871","COMPAS_oxford","williamlallen"
"2872","LialalaLand","windamurti"
"2873","Mediaand","wmuk1021"
"2874","Chimp999","wordpressdotcom"
"2875","hullcoopparty","wordpressdotcom"
"2876","mo2005","wordpressdotcom"
"2877","OdessaPhiles","wordpressdotcom"
"2878","RahatShinwari","wordpressdotcom"
"2879","ChristinaBoswe2","wordpressdotcom"
"2880","MigrantRightsIR","wordpressdotcom"
"2881","donflynnmrn","wordpressdotcom"
"2882","mo2005","wordpressdotcom"
"2883","Reader_18","wordpressdotcom"
"2884","MarocicoOana","wordpressdotcom"
"2885","SilviDumitrache","wordpressdotcom"
"2886","MichPrestige","wordpressdotcom"
"2887","nicoleprinty","wordpressdotcom"
"2888","MikezOdt","worldstar"
"2889","DanHillReports","wsj"
"2890","cloudstratuk","xboxuk"
"2891","ostercywriter","youtube"
"2892","dejavousagain","youtube"
"2893","Couthel","youtube"
"2894","efreemon","youtube"
"2895","FRamabama","youtube"
"2896","OLLIE_M1","youtube"
"2897","ProudPatriot101","youtube"
"2898","FrenkyAss","youtube"
"2899","JoshuaS1979","youtube"
"2900","Eurosceptic1","youtube"
"2901","ublocks","youtube"
"2902","truthseeker75","youtube"
"2903","superbalamory","youtube"
"2904","RobHaywood1980","youtube"
"2905","ClaudeCholette","youtube"
"2906","Washa19","youtube"
"2907","HPGM05","youtube"
"2908","HPGM05","youtube"
"2909","Lastesttracks","youtube"
"2910","JHunnaball","youtube"
"2911","JohnTho10530051","youtube"
"2912","JSWardell","youtube"
"2913","kidp90","youtube"
"2914","Eurosceptic1","youtube"
"2915","2tweetaboutit","youtube"
"2916","jsakulich","youtube"
"2917","DavidPriceUCL","youtube"
"2918","EDLSSmith","youtube"
"2919","enmanuelpacareu","youtube"
"2920","belasenova","youtube"
"2921","purpleline","youtube"
"2922","SyedKamall","youtube"
"2923","Ghada_Alnajjar","youtube"
"2924","CallingEngland","youtube"
"2925","martijnheeroma","youtube"
"2926","DynamicEducator","youtube"
"2927","AppianINAT","youtube"
"2928","Muchtolearn","youtube"
"2929","ricggra","youtube"
"2930","by_election1","youtube"
"2931","by_election1","youtube"
"2932","by_election1","youtube"
"2933","kathiebennett","youtube"
"2934","Steven_Woolfe","youtube"
"2935","ukipoldham","youtube"
"2936","mongooz7REALNwz","youtube"
"2937","TreyPMC","youtube"
"2938","DragosLaur","youtube"
"2939","WorldNewsToday5","youtube"
"2940","markpack","zeitgeistlondon"
"2941","bobinchiclana","zelo_street"
"2942","richards_james","zite"
