"","who_retweet","who_post"
"2211","BBCNews","suttonnick"
"2212","nanalovehyuk","taklomfamily"
"2213","KyuNao0203","taklomfamily"
"2214","SJbluekingdom","taklomfamily"
"2215","flykyumin","taklomfamily"
"2216","8886xx","taklomfamily"
"2217","wonteuks","taklomfamily"
"2218","winiiew_16","taklomfamily"
"2219","GNAsuperjunior","taklomfamily"
"2220","nitac824","taklomfamily"
"2221","tcabarrus","tcabarrus"
"2222","tcabarrus","tcabarrus"
"2223","tcabarrus","tcabarrus"
"2224","jooproos","telegraaf"
"2225","FaizAliKamran","terminalxpk"
"2226","CPC_population","thecourieruk"
"2227","vicpelt","thedailybeast"
"2228","trinityvag","thedailybeast"
"2229","2Buddy","thedemocrats"
"2230","DIBPAustralia","theheraldsun"
"2231","mddoyler99","thejournal_ie"
"2232","CrisesIreland","thejournal_ie"
"2233","ibhonn","thejournal_ie"
"2234","Pad_Ban","thejournal_ie"
"2235","Pad_Ban","thejournal_ie"
"2236","Pad_Ban","thejournal_ie"
"2237","Lazyjj76","thejournal_ie"
"2238","CleachdGaidhlig","theporridgeuk"
"2239","WTF_isOkechukwu","theycallme_whit"
"2240","WTF_isOkechukwu","theycallme_whit"
"2241","victorshannock","tht4956"
"2242","theobhe","timeshighered"
"2243","architaur","timesofindia"
"2244","Jio4g","tinucherian"
"2245","samuel_wade","tomgara"
"2246","SJbluekingdom","tomozuki1"
"2247","flykyumin","tomozuki1"
"2248","8886xx","tomozuki1"
"2249","wonteuks","tomozuki1"
"2250","winiiew_16","tomozuki1"
"2251","GNAsuperjunior","tomozuki1"
"2252","nitac824","tomozuki1"
"2253","msAudreySEPT","torontostar"
"2254","CornerstoneRelo","totallyexpat"
"2255","FlatRoofManor","traveleraddicts"
"2256","ernestopriego","travellingmoose"
"2257","jaqui_de","triecpins"
"2258","majesticskyze","trove"
"2259","MikeBeas","trscoop"
"2260","ambito7","tuyuquitaNews"
"2261","Spl0nky","typspan"
"2262","asielenmigratie","uk_immigration"
"2263","Entrepreneurix","uk_sov"
"2264","UCLU_RA","ukcisa_students"
"2265","BajuniCampaign","ukhomeoffice"
"2266","121Visas","ukhomeoffice"
"2267","noirem","ukhomeoffice"
"2268","Lg_on_the_Move","urihoresh"
"2269","lhorwich","usatoday"
"2270","ARA_Network","usatoday"
"2271","MorganinMadrid","via@FT"
"2272","SLATUKIP","via@HuffPostUKPol"
"2273","A_Osborn","via@reuters"
"2274","opungirwan","wahyuprastya"
"2275","ayanabijoux","walegates"
"2276","notiven","washing"
"2277","RevolvingSkull","washingtonpost"
"2278","ImmigNewsDigest","washingtonpost"
"2279","saul1ponce","washingtonpost"
"2280","MandyRG77","washingtonpost"
"2281","JaynaOmaye","washingtonpost"
"2282","tellmequick","washingtonpost"
"2283","Imadancer821","washtimes"
"2284","RIGHTZONE","washtimes"
"2285","DanaBordeaux","washtimes"
"2286","Gunservatively","washtimes"
"2287","timdaker","washtimes"
"2288","Marty2634","washtimes"
"2289","LoriBlaney","washtimes"
"2290","PScott717","washtimes"
"2291","noirem","webcowgirl"
"2292","jdportes","went1955"
"2293","nicklocatelli","westwelfare"
"2294","jolingkent","whoisbenchang"
"2295","Kayfre","wordpressdotcom"
"2296","StuartSFarquhar","wordpressdotcom"
"2297","JimmyThePie","wordpressdotcom"
"2298","STARBRIGHT164","wordpressdotcom"
"2299","55depp55","wordpressdotcom"
"2300","CharlesOBrien3","wordpressdotcom"
"2301","STARBRIGHT164","wordpressdotcom"
"2302","Jintyg51","wordpressdotcom"
"2303","FedericaRagones","wordpressdotcom"
"2304","MeIsRiddler","wordpressdotcom"
"2305","RefugeeWatcher","wordpressdotcom"
"2306","RozinaSabur","wordpressdotcom"
"2307","girlgeeks","wordpressdotcom"
"2308","shahabodin","wordpressdotcom"
"2309","ncr45","wordpressdotcom"
"2310","sempresicilia","wordpressdotcom"
"2311","INF0S7R34M","worldnetdaily"
"2312","retinaldoctor","worldnetdaily"
"2313","Piepscout","woukevscherrenb"
"2314","ricardonotes","wunc"
"2315","bzerkdi","yabiladi_maroc"
"2316","mustard_seeds","yahoonews"
"2317","DearsonWinyard","yorkshirepost"
"2318","CTLSCRUTINIZER","youtube"
"2319","CTLSCRUTINIZER","youtube"
"2320","CTLSCRUTINIZER","youtube"
"2321","CTLSCRUTINIZER","youtube"
"2322","trushar_7","youtube"
"2323","faisal35927690","youtube"
"2324","by_election1","youtube"
"2325","spoof15","youtube"
"2326","duckandive","youtube"
"2327","duckandive","youtube"
"2328","trickynffc","youtube"
"2329","mefbama","youtube"
"2330","by_election1","youtube"
"2331","by_election1","youtube"
"2332","UKIPWakefield","youtube"
"2333","WorldNewsToday5","youtube"
"2334","USATodayminors","youtube"
"2335","USAHellfire","youtube"
"2336","GoRickyRicardo","youtube"
"2337","JoaquinFarinas","youtube"
"2338","DefeatSharia","youtube"
"2339","TrickyBee","youtube"
"2340","chennanandhu","youtube"
"2341","by_election1","youtube"
"2342","by_election1","youtube"
"2343","DomiFREYER","youtube"
"2344","ConceptCareNews","youtube"
"2345","sattvicfamily","youtube"
"2346","by_election1","youtube"
"2347","ArrigoDelaria","youtube"
"2348","chancesr","youtube"
"2349","by_election1","youtube"
"2350","by_election1","youtube"
"2351","by_election1","youtube"
"2352","beckyhammonfan","youtube"
"2353","presse75","youtube"
"2354","Theanphropy","youtube"
"2355","ONtvChannels","youtube"
"2356","ENGLAND91085939","youtube"
"2357","onosson","youtube"
"2358","majesticskyze","youtube"
"2359","sandrofermo","youtube"
"2360","TrickyBee","youtube"
"2361","jay2978ms","youtube"
"2362","JiaSharmaRockz","youtube"
"2363","vanteya37","youtube"
"2364","TomLehner","youtube"
"2365","theUKtoday","youtube"
"2366","Samfunstwitrer","youtube"
"2367","jayofmeth","youtube"
"2368","Akidoka","youtube"
"2369","sp_ward","youtube"
"2370","arnimius","zeitonline"
"2371","searchedseisure","zite"
"2372","kate_murray","zite"
